step,losses/eval.bodypart_heatmap,losses/eval.bodypart_locref,losses/eval.bodypart_total_loss,losses/eval.total_loss,losses/train.bodypart_heatmap,losses/train.bodypart_locref,losses/train.bodypart_total_loss,losses/train.total_loss,metrics/test.mAP,metrics/test.mAP_pcutoff,metrics/test.mAR,metrics/test.mAR_pcutoff,metrics/test.rmse,metrics/test.rmse_pcutoff
101,0.00011295777949271724,0.05165379121899605,0.0013478236505761743,0.0013478236505761743,5.692208287655376e-05,0.01189234759658575,0.0003257697098888457,0.0003257697098888457,73.08580858085809,73.08580858085809,76.66666666666667,76.66666666666667,2.5137319564819336,2.5137319564819336
102,8.27477197162807e-05,0.03275635465979576,0.0008602826856076717,0.0008602826856076717,5.5716896895319223e-05,0.012278193607926369,0.0003348132304381579,0.0003348132304381579,82.97854785478546,82.97854785478546,85.0,85.0,2.048616647720337,2.048616647720337
103,6.203137309057638e-05,0.03413659334182739,0.0008844304829835892,0.0008844304829835892,4.665995220420882e-05,0.010710162110626698,0.00029108402668498456,0.00029108402668498456,81.15511551155116,81.15511551155116,83.33333333333333,83.33333333333333,2.1714069843292236,2.1714069843292236
104,6.900094012962654e-05,0.037643563002347946,0.0009755895589478314,0.0009755895589478314,6.531178223667666e-05,0.012504086829721928,0.0003452580713201314,0.0003452580713201314,73.07920792079207,73.07920792079207,76.66666666666667,76.66666666666667,2.3643035888671875,2.3643035888671875
105,7.488742267014459e-05,0.042656417936086655,0.0011038541560992599,0.0011038541560992599,4.8389203584520146e-05,0.010710827074944973,0.0002919653197750449,0.0002919653197750449,76.36963696369637,76.36963696369637,81.66666666666667,81.66666666666667,2.2739264965057373,2.2739264965057373
106,7.433973223669454e-05,0.038192540407180786,0.000991983455605805,0.000991983455605805,4.6960965846665204e-05,0.010038959793746471,0.00027445441810414195,0.00027445441810414195,76.73267326732673,76.73267326732673,78.33333333333333,78.33333333333333,2.385110855102539,2.385110855102539
107,7.249257760122418e-05,0.044758737087249756,0.0011552147334441543,0.0011552147334441543,4.251181962899864e-05,0.010288117453455925,0.00027845881413668394,0.00027845881413668394,74.20792079207921,74.20792079207921,76.66666666666667,76.66666666666667,2.53131365776062,2.53131365776062
108,0.00012694481119979173,0.07341646403074265,0.00189888384193182,0.00189888384193182,7.136254862416536e-05,0.017750971019268036,0.00047945554251782596,0.00047945554251782596,58.96039603960396,58.96039603960396,61.66666666666667,61.66666666666667,3.6347601413726807,3.6347601413726807
109,0.00013092203880660236,0.048528868705034256,0.0012786828447133303,0.0012786828447133303,7.710348290856928e-05,0.014174181036651134,0.00039290630957111716,0.00039290630957111716,70.42079207920791,70.42079207920791,73.33333333333333,73.33333333333333,2.6876113414764404,2.6876113414764404
110,6.944689812371507e-05,0.033418286591768265,0.0008701807237230241,0.0008701807237230241,4.9780534027377144e-05,0.012104618363082409,0.0003275057242717594,0.0003275057242717594,85.51155115511551,85.51155115511551,86.66666666666666,86.66666666666666,2.182813882827759,2.182813882827759
111,9.40839818213135e-05,0.060059402137994766,0.001548526925034821,0.001548526925034821,4.6022076276130974e-05,0.011945554986596107,0.00032164991716854274,0.00032164991716854274,62.66501650165017,62.66501650165017,64.99999999999999,64.99999999999999,3.0817041397094727,3.0817041397094727
112,7.539207581430674e-05,0.045180708169937134,0.0011672138934955,0.0011672138934955,4.364040069049224e-05,0.010341417044401169,0.00028035565628670156,0.00028035565628670156,70.28052805280528,70.28052805280528,73.33333333333334,73.33333333333334,2.5543246269226074,2.5543246269226074
113,0.00018744850240182132,0.04239392653107643,0.0011535724624991417,0.0011535724624991417,0.00012021116708638147,0.013230548240244389,0.00039086933247745037,0.00039086933247745037,75.89108910891089,70.84158415841584,76.66666666666666,71.66666666666666,2.406336545944214,2.3445634841918945
114,0.00016038464673329145,0.056570861488580704,0.0014944638824090362,0.0014944638824090362,0.0002173924003727734,0.02330775186419487,0.0006913900724612176,0.0006913900724612176,66.07260726072607,66.07260726072607,68.33333333333333,68.33333333333333,2.9645402431488037,2.9645402431488037
115,0.00023311463883146644,0.050313178449869156,0.0013743867166340351,0.0013743867166340351,0.00047959928633645177,0.04016214236617088,0.001243853010237217,0.001243853010237217,71.53960396039604,60.28052805280527,73.33333333333333,63.33333333333333,2.334129810333252,2.4290874004364014
116,9.141271584667265e-05,0.04471588134765625,0.0011636035051196814,0.0011636035051196814,0.00033990005613304675,0.037509020417928696,0.0011076756054535508,0.0011076756054535508,73.06600660066007,73.06600660066007,76.66666666666667,76.66666666666667,2.7354848384857178,2.7354848384857178
117,6.696837226627395e-05,0.03320024162530899,0.0008634902187623084,0.0008634902187623084,9.548995149089023e-05,0.02469467930495739,0.0006651118164882064,0.0006651118164882064,84.33003300330033,84.33003300330033,86.66666666666669,86.66666666666669,2.0913004875183105,2.0913004875183105
118,4.571584577206522e-05,0.025962522253394127,0.0006719210068695247,0.0006719210068695247,7.144755363697186e-05,0.014425654895603657,0.0003963651251979172,0.0003963651251979172,84.9059405940594,84.9059405940594,86.66666666666666,86.66666666666666,1.8423428535461426,1.8423428535461426
119,0.0001371223188471049,0.05203692615032196,0.0013694842346012592,0.0013694842346012592,7.293923408724368e-05,0.014196011237800121,0.00039136988925747573,0.00039136988925747573,67.55775577557756,68.96039603960395,70.0,70.0,2.929257392883301,2.732067346572876
120,5.313691872288473e-05,0.02514718659222126,0.000655248062685132,0.000655248062685132,5.349473940441385e-05,0.0109725221991539,0.00030106035410426557,0.00030106035410426557,90.27722772277227,90.27722772277227,91.66666666666666,91.66666666666666,1.7685611248016357,1.7685611248016357
121,6.074936027289368e-05,0.03653137758374214,0.0009436592808924615,0.0009436592808924615,6.549859244842082e-05,0.013811341486871243,0.0003780328552238643,0.0003780328552238643,73.03465346534654,73.03465346534654,75.00000000000001,75.00000000000001,2.2705190181732178,2.2705190181732178
122,6.388915062416345e-05,0.029282182455062866,0.0007639991235919297,0.0007639991235919297,4.322705717640929e-05,0.010905283503234386,0.00029424557578749955,0.00029424557578749955,84.99009900990099,84.99009900990099,88.33333333333331,88.33333333333331,1.9203022718429565,1.9203022718429565
123,6.287928408710286e-05,0.036299388855695724,0.0009389244369231164,0.0009389244369231164,4.231258571962826e-05,0.011672780849039555,0.00031297581153921783,0.00031297581153921783,79.62376237623762,79.62376237623762,81.66666666666667,81.66666666666667,2.2904675006866455,2.2904675006866455
124,6.755856884410605e-05,0.040108729153871536,0.0010364975314587355,0.0010364975314587355,5.227057044976391e-05,0.012018999084830284,0.00032661028672009706,0.00032661028672009706,77.94059405940594,77.94059405940594,80.0,80.0,2.497401714324951,2.497401714324951
125,5.386295379139483e-05,0.028341667726635933,0.0007354732952080667,0.0007354732952080667,3.6988720239605755e-05,0.009948153980076313,0.0002671981928870082,0.0002671981928870082,86.40099009900992,86.40099009900992,88.33333333333331,88.33333333333331,2.030123472213745,2.030123472213745
126,5.423447510111146e-05,0.029723823070526123,0.0007702128496021032,0.0007702128496021032,3.995523366029374e-05,0.009509291499853134,0.0002577099367044866,0.0002577099367044866,82.80198019801979,82.80198019801979,85.0,85.0,2.1289448738098145,2.1289448738098145
127,0.00027910384233109653,0.05624657869338989,0.001545716542750597,0.001545716542750597,0.00023628877534065396,0.019480718299746513,0.0006051623495295644,0.0006051623495295644,53.14851485148514,59.33993399339933,63.33333333333333,61.66666666666666,3.8517024517059326,2.8197600841522217
128,7.948515849420801e-05,0.03634338453412056,0.0009483271860517561,0.0009483271860517561,0.00010952204320346937,0.016382021829485893,0.00046431159717030823,0.00046431159717030823,78.97689768976898,78.97689768976898,81.66666666666667,81.66666666666667,2.291775703430176,2.291775703430176
129,9.013697854243219e-05,0.028532586991786957,0.0007583831320516765,0.0007583831320516765,5.936113666393794e-05,0.0144776226952672,0.0003916211426258087,0.0003916211426258087,84.34818481848185,84.34818481848185,86.66666666666669,86.66666666666669,2.0764594078063965,2.0764594078063965
130,6.635236059082672e-05,0.02799324505031109,0.0007330072694458067,0.0007330072694458067,4.657405224861577e-05,0.011175357736647129,0.0003026709600817412,0.0003026709600817412,82.94554455445544,82.94554455445544,83.33333333333334,83.33333333333334,2.070187568664551,2.070187568664551
131,5.17443404532969e-05,0.030235283076763153,0.0007817542064003646,0.0007817542064003646,4.04534803237766e-05,0.010865832678973675,0.00029187253676354885,0.00029187253676354885,78.59405940594058,78.59405940594058,81.66666666666667,81.66666666666667,2.1383533477783203,2.1383533477783203
132,4.7830315452301875e-05,0.02705100178718567,0.0007001902558840811,0.0007001902558840811,3.918230868293904e-05,0.010335336439311504,0.0002779745846055448,0.0002779745846055448,84.9059405940594,84.9059405940594,86.66666666666666,86.66666666666666,1.9730095863342285,1.9730095863342285
133,5.303615762386471e-05,0.02990780957043171,0.000774213345721364,0.000774213345721364,3.443565947236493e-05,0.00824025645852089,0.0002232242259196937,0.0002232242259196937,82.94554455445544,82.94554455445544,85.00000000000001,85.00000000000001,2.130694627761841,2.130694627761841
134,7.803485641488805e-05,0.03648488596081734,0.0009511395473964512,0.0009511395473964512,8.086888556135818e-05,0.012745262123644352,0.0003590660053305328,0.0003590660053305328,79.75247524752476,79.75247524752476,81.66666666666667,81.66666666666667,2.1572086811065674,2.1572086811065674
135,7.434072904288769e-05,0.027479074895381927,0.0007241472485475242,0.0007241472485475242,4.472076761885546e-05,0.009842575527727604,0.00026842477382160723,0.00026842477382160723,86.58910891089108,86.58910891089108,88.33333333333331,88.33333333333331,1.8243402242660522,1.8243402242660522
136,6.366739398799837e-05,0.03282048925757408,0.0008523461292497814,0.0008523461292497814,3.816823664237745e-05,0.009711753576993942,0.00026187795447185636,0.00026187795447185636,85.70132013201321,85.70132013201321,88.33333333333334,88.33333333333334,2.030518054962158,2.030518054962158
137,0.0002675377472769469,0.07360051572322845,0.001973781967535615,0.001973781967535615,0.0001321982272202149,0.015408659353852272,0.00045131557271815836,0.00045131557271815836,61.68316831683168,44.27062706270627,63.33333333333333,46.666666666666664,3.18593168258667,3.143075466156006
138,0.00012876275286544114,0.0472254641354084,0.001245018094778061,0.001245018094778061,0.00014398462371900678,0.020815493538975716,0.0005923795979470015,0.0005923795979470015,77.47524752475248,77.47524752475248,78.33333333333333,78.33333333333333,2.5085208415985107,2.5085208415985107
139,9.610424604034051e-05,0.040641553699970245,0.0010640909895300865,0.0010640909895300865,6.574059079866856e-05,0.01482250727713108,0.0004034329322166741,0.0004034329322166741,72.2029702970297,72.2029702970297,74.99999999999999,74.99999999999999,2.410036325454712,2.410036325454712
140,6.702567770844325e-05,0.024485766887664795,0.0006456570117734373,0.0006456570117734373,4.7949837608030066e-05,0.010545875877141953,0.0002876218350138515,0.0002876218350138515,85.98019801980199,85.98019801980199,88.33333333333334,88.33333333333334,1.9781112670898438,1.9781112670898438
141,8.410520240431651e-05,0.03794848918914795,0.0009907648200169206,0.0009907648200169206,5.0231457862537354e-05,0.009950594045221806,0.0002738805487751961,0.0002738805487751961,71.96039603960396,71.96039603960396,75.0,75.0,2.4705402851104736,2.4705402851104736
142,8.038870873861015e-05,0.03872140869498253,0.0010082295630127192,0.0010082295630127192,4.628867463907227e-05,0.008916372433304787,0.00024605364887975156,0.00024605364887975156,73.64686468646865,73.64686468646865,76.66666666666666,76.66666666666666,2.421626091003418,2.421626091003418
143,8.369108400074765e-05,0.04319249466061592,0.0011216579005122185,0.0011216579005122185,3.9240192563738674e-05,0.0104625653475523,0.0002811842714436352,0.0002811842714436352,73.78712871287128,73.78712871287128,76.66666666666667,76.66666666666667,2.4290292263031006,2.4290292263031006
144,0.00010183637641603127,0.05214080214500427,0.001354438136331737,0.001354438136331737,3.9414866478182375e-05,0.009633248671889305,0.00026053868350572884,0.00026053868350572884,69.76072607260726,69.76072607260726,73.33333333333334,73.33333333333334,2.630099296569824,2.630099296569824
145,5.0535163609310985e-05,0.025996945798397064,0.0006751912296749651,0.0006751912296749651,3.572823334252462e-05,0.010391497053205967,0.00027765153208747506,0.00027765153208747506,85.13861386138615,85.13861386138615,86.66666666666666,86.66666666666666,1.9346842765808105,1.9346842765808105
146,5.941962081124075e-05,0.02937723696231842,0.000764140801038593,0.000764140801038593,4.147313302382827e-05,0.009187236428260803,0.00025041744811460376,0.00025041744811460376,85.48679867986799,85.48679867986799,86.66666666666669,86.66666666666669,1.9505151510238647,1.9505151510238647
147,7.378243026323617e-05,0.03084024228155613,0.0008078973623923957,0.0008078973623923957,4.1933955799322575e-05,0.009304463863372803,0.00025357858976349235,0.00025357858976349235,84.20792079207921,84.20792079207921,85.0,85.0,2.1390581130981445,2.1390581130981445
148,0.0003358357644174248,0.06013236939907074,0.0016712272772565484,0.0016712272772565484,3.229788489989005e-05,0.00864039734005928,0.0002321588690392673,0.0002321588690392673,66.95544554455446,66.95544554455446,70.0,70.0,3.486462116241455,3.486462116241455
149,0.00010710271453717723,0.04394121095538139,0.0011520815314725041,0.0011520815314725041,9.448140917811543e-05,0.012903690338134766,0.0003698329674080014,0.0003698329674080014,78.17656765676568,78.17656765676568,80.0,80.0,2.3988490104675293,2.3988490104675293
150,7.348416693275794e-05,0.026775019243359566,0.0007061176002025604,0.0007061176002025604,5.652391701005399e-05,0.012685094028711319,0.0003453893295954913,0.0003453893295954913,88.5049504950495,88.5049504950495,90.0,90.0,1.788196325302124,1.788196325302124
151,6.860458961455151e-05,0.0319802463054657,0.0008338084444403648,0.0008338084444403648,4.77259345643688e-05,0.012179834768176079,0.0003283588739577681,0.0003283588739577681,82.29207920792079,82.29207920792079,83.33333333333333,83.33333333333333,2.1628432273864746,2.1628432273864746
152,5.494444849318825e-05,0.03317517787218094,0.0008568516350351274,0.0008568516350351274,5.196455094846897e-05,0.01319485530257225,0.0003558536118362099,0.0003558536118362099,82.1039603960396,82.1039603960396,83.33333333333333,83.33333333333333,2.209824562072754,2.209824562072754
153,4.8501136916456744e-05,0.03282656893134117,0.0008449148735962808,0.0008449148735962808,3.886434933519922e-05,0.010259084403514862,0.00027590931858867407,0.00027590931858867407,83.64356435643565,83.64356435643565,84.99999999999999,84.99999999999999,2.149972438812256,2.149972438812256
154,6.361546547850594e-05,0.02705572545528412,0.0007082007941789925,0.0007082007941789925,3.944978743675165e-05,0.008941078558564186,0.00024325185222551227,0.00024325185222551227,78.73762376237624,78.73762376237624,80.0,80.0,2.1875829696655273,2.1875829696655273
155,5.776067337137647e-05,0.030629685148596764,0.0007946225232444704,0.0007946225232444704,3.790967821259983e-05,0.008582127280533314,0.00023350802075583488,0.00023350802075583488,87.66336633663366,87.66336633663366,88.33333333333331,88.33333333333331,2.0718140602111816,2.0718140602111816
156,8.512960630469024e-05,0.03363446518778801,0.0008834264590404928,0.0008834264590404928,9.162027708953246e-05,0.013283607549965382,0.00037790031637996435,0.00037790031637996435,79.62046204620464,79.62046204620464,81.66666666666667,81.66666666666667,2.1712119579315186,2.1712119579315186
157,8.934989455156028e-05,0.04326208308339119,0.0011262270854786038,0.0011262270854786038,7.669204205740243e-05,0.01719575934112072,0.0004682400031015277,0.0004682400031015277,70.32178217821782,70.32178217821782,73.33333333333334,73.33333333333334,2.656435012817383,2.656435012817383
158,0.00010987728455802426,0.058678846806287766,0.0015219097258523107,0.0015219097258523107,4.5589451474370435e-05,0.012434203177690506,0.00033364980481565,0.00033364980481565,68.77062706270628,68.77062706270628,73.33333333333333,73.33333333333333,2.5919129848480225,2.5919129848480225
159,0.00016113356105051935,0.05334286391735077,0.0014141383580863476,0.0014141383580863476,0.0004965783446095884,0.058168210089206696,0.001702494453638792,0.001702494453638792,66.77392739273928,66.77392739273928,68.33333333333333,68.33333333333333,2.8773677349090576,2.8773677349090576
160,0.00020494876662269235,0.06747663766145706,0.0017893902258947492,0.0017893902258947492,0.00014456611825153232,0.02153553068637848,0.0006106713553890586,0.0006106713553890586,60.0990099009901,53.56435643564357,61.66666666666667,53.333333333333336,3.051431655883789,3.1958179473876953
161,7.836848817532882e-05,0.041235338896512985,0.0010700677521526814,0.0010700677521526814,0.00011505011934787035,0.015244683250784874,0.00043864213512279093,0.00043864213512279093,73.60561056105611,73.60561056105611,76.66666666666667,76.66666666666667,2.4316117763519287,2.4316117763519287
162,7.162032852647826e-05,0.03774978592991829,0.0009795549558475614,0.0009795549558475614,6.337190279737115e-05,0.011669107712805271,0.0003234136675018817,0.0003234136675018817,79.57095709570959,79.57095709570959,81.66666666666667,81.66666666666667,2.287782669067383,2.287782669067383
163,6.92187823005952e-05,0.037844955921173096,0.0009807333117350936,0.0009807333117350936,4.919623097521253e-05,0.010171476751565933,0.0002788850397337228,0.0002788850397337228,76.62541254125414,76.62541254125414,80.0,80.0,2.299624443054199,2.299624443054199
164,7.219293911475688e-05,0.0365043543279171,0.0009487054194323719,0.0009487054194323719,5.0902890507131815e-05,0.010239738039672375,0.0002814448962453753,0.0002814448962453753,76.62541254125414,76.62541254125414,80.0,80.0,2.2646420001983643,2.2646420001983643
165,6.890843360451981e-05,0.035591404885053635,0.0009242393425665796,0.0009242393425665796,4.7146448196144775e-05,0.00936865247786045,0.00025778956478461623,0.00025778956478461623,79.57095709570959,79.57095709570959,81.66666666666667,81.66666666666667,2.240494728088379,2.240494728088379
166,6.273436156334355e-05,0.03384269401431084,0.0008774345624260604,0.0008774345624260604,4.615457510226406e-05,0.00813451036810875,0.0002264400536660105,0.0002264400536660105,78.97689768976898,78.97689768976898,81.66666666666667,81.66666666666667,2.246365785598755,2.246365785598755
167,6.114031566539779e-05,0.03450046107172966,0.0008930817130021751,0.0008930817130021751,3.839630153379403e-05,0.00752587104216218,0.0002073449140880257,0.0002073449140880257,81.92244224422441,81.92244224422441,83.33333333333334,83.33333333333334,2.233140230178833,2.233140230178833
168,6.12214207649231e-05,0.03505004942417145,0.000906862027477473,0.000906862027477473,3.745588401216082e-05,0.00750154722481966,0.0002062666171696037,0.0002062666171696037,81.92244224422441,81.92244224422441,83.33333333333334,83.33333333333334,2.252840757369995,2.252840757369995
169,6.021485023666173e-05,0.033262211829423904,0.0008616626728326082,0.0008616626728326082,3.78886834369041e-05,0.007822620682418346,0.00021450984058901668,0.00021450984058901668,82.97854785478546,82.97854785478546,85.0,85.0,2.184011936187744,2.184011936187744
170,6.00487801420968e-05,0.03278498724102974,0.0008496490772813559,0.0008496490772813559,6.321353430394083e-05,0.008161300793290138,0.00023563927970826626,0.00023563927970826626,83.88613861386138,83.88613861386138,85.0,85.0,2.206902027130127,2.206902027130127
171,6.38633209746331e-05,0.035582367330789566,0.0009214907768182456,0.0009214907768182456,4.4294232793617994e-05,0.008550729602575302,0.00023591537319589406,0.00023591537319589406,82.97854785478546,82.97854785478546,85.0,85.0,2.1965878009796143,2.1965878009796143
172,6.428904453059658e-05,0.03534344211220741,0.0009157306049019098,0.0009157306049019098,3.905146513716318e-05,0.007825572974979877,0.00021516506967600435,0.00021516506967600435,82.97854785478546,82.97854785478546,85.0,85.0,2.2116146087646484,2.2116146087646484
173,6.14030723227188e-05,0.03487906977534294,0.0009026782936416566,0.0009026782936416566,3.4252261684741825e-05,0.007086616940796375,0.00019429155508987606,0.00019429155508987606,82.97854785478546,82.97854785478546,85.0,85.0,2.2068886756896973,2.2068886756896973
174,5.910365507588722e-05,0.035373520106077194,0.0009138898458331823,0.0009138898458331823,3.3962664019782096e-05,0.006746167782694101,0.00018563550838734955,0.00018563550838734955,82.97854785478546,82.97854785478546,85.0,85.0,2.2275612354278564,2.2275612354278564
175,5.7857647334458306e-05,0.03398974612355232,0.0008786725229583681,0.0008786725229583681,3.245399784645997e-05,0.0073247430846095085,0.00019934559531975538,0.00019934559531975538,82.97854785478546,82.97854785478546,85.0,85.0,2.1396031379699707,2.1396031379699707
176,6.32560986559838e-05,0.0338144414126873,0.0008769890409894288,0.0008769890409894288,4.398144665174186e-05,0.007197367027401924,0.0002019249222939834,0.0002019249222939834,84.94224422442244,84.94224422442244,86.66666666666666,86.66666666666666,2.112387180328369,2.112387180328369
177,6.223777745617554e-05,0.033344659954309464,0.0008647355134598911,0.0008647355134598911,4.0784292650641873e-05,0.006745908875018358,0.00018903985619544983,0.00018903985619544983,84.94224422442244,84.94224422442244,86.66666666666666,86.66666666666666,2.1353726387023926,2.1353726387023926
178,6.2430692196358e-05,0.033400941640138626,0.0008662389009259641,0.0008662389009259641,3.505388303892687e-05,0.0074961744248867035,0.00020493131887633353,0.00020493131887633353,84.03465346534654,84.03465346534654,86.66666666666666,86.66666666666666,2.1074254512786865,2.1074254512786865
179,6.1388302128762e-05,0.03353468328714371,0.0008690612739883363,0.0008690612739883363,3.301052493043244e-05,0.006492375396192074,0.00017881463281810284,0.00017881463281810284,81.93069306930693,81.93069306930693,85.0,85.0,2.112555742263794,2.112555742263794
180,6.485812627943233e-05,0.035233352333307266,0.0009132628911174834,0.0009132628911174834,3.5351615224499255e-05,0.006204967852681875,0.00017279999156016856,0.00017279999156016856,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.1875903606414795,2.1875903606414795
181,6.0733233112841845e-05,0.03268630430102348,0.0008475243230350316,0.0008475243230350316,3.671017475426197e-05,0.008029427379369736,0.0002190907980548218,0.0002190907980548218,84.03465346534654,84.03465346534654,86.66666666666666,86.66666666666666,2.097921371459961,2.097921371459961
182,6.260428199311718e-05,0.03410566225647926,0.0008839436923153698,0.0008839436923153698,3.2209627534030005e-05,0.007175074890255928,0.0001954816689249128,0.0001954816689249128,82.97854785478546,82.97854785478546,85.0,85.0,2.175025463104248,2.175025463104248
183,6.215512257767841e-05,0.03334509953856468,0.0008647050126455724,0.0008647050126455724,3.088235462200828e-05,0.006595625076442957,0.00018033181549981236,0.00018033181549981236,84.03465346534654,84.03465346534654,86.66666666666666,86.66666666666666,2.0983402729034424,2.0983402729034424
184,6.116448639659211e-05,0.03381066396832466,0.0008758488111197948,0.0008758488111197948,4.370458555058576e-05,0.007409177254885435,0.00020708174270112067,0.00020708174270112067,84.03465346534654,84.03465346534654,86.66666666666666,86.66666666666666,2.0957388877868652,2.0957388877868652
185,6.422392470994964e-05,0.034163493663072586,0.0008861992973834276,0.0008861992973834276,3.213844684069045e-05,0.006120406556874514,0.00016907938697841018,0.00016907938697841018,81.01485148514853,81.01485148514853,83.33333333333334,83.33333333333334,2.1298563480377197,2.1298563480377197
186,6.357663369271904e-05,0.035394735634326935,0.0009166568052023649,0.0009166568052023649,4.4049116695532575e-05,0.005799421109259129,0.00016701007552910596,0.00016701007552910596,79.95874587458746,79.95874587458746,81.66666666666667,81.66666666666667,2.200244665145874,2.200244665145874
187,6.670496077276766e-05,0.03453923016786575,0.0008968333131633699,0.0008968333131633699,4.512431041803211e-05,0.008176697418093681,0.00022697958047501743,0.00022697958047501743,79.95874587458746,79.95874587458746,81.66666666666667,81.66666666666667,2.1474156379699707,2.1474156379699707
188,6.809928163420409e-05,0.036738112568855286,0.000952502537984401,0.000952502537984401,2.8603091777767986e-05,0.006304004695266485,0.00017190164362546057,0.00017190164362546057,81.01485148514853,81.01485148514853,83.33333333333334,83.33333333333334,2.171581268310547,2.171581268310547
189,6.0961236158618703e-05,0.03169552609324455,0.000822868722025305,0.000822868722025305,2.6784275178215466e-05,0.005137218162417412,0.0001418225874658674,0.0001418225874658674,83.88613861386138,83.88613861386138,85.0,85.0,2.070474147796631,2.070474147796631
190,6.753678462700918e-05,0.0360175222158432,0.0009342064731754363,0.0009342064731754363,3.234189352951944e-05,0.006276571657508612,0.000173085238202475,0.000173085238202475,78.91089108910892,78.91089108910892,81.66666666666667,81.66666666666667,2.1591808795928955,2.1591808795928955
191,6.657111225649714e-05,0.03562711551785469,0.0009239634382538497,0.0009239634382538497,2.8178325010230765e-05,0.00540368864312768,0.0001491813745815307,0.0001491813745815307,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.142637252807617,2.142637252807617
192,6.653503078268841e-05,0.035741038620471954,0.0009267934947274625,0.0009267934947274625,2.6356039597885683e-05,0.0058043221943080425,0.00015828607138246298,0.00015828607138246298,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.1422812938690186,2.1422812938690186
193,6.600641791010275e-05,0.03565635159611702,0.0009244121611118317,0.0009244121611118317,2.9366390663199127e-05,0.005351976491510868,0.00014848260616417974,0.00014848260616417974,78.91089108910892,78.91089108910892,81.66666666666667,81.66666666666667,2.1435110569000244,2.1435110569000244
194,6.492950342362747e-05,0.03484554961323738,0.000903603620827198,0.000903603620827198,2.837839383573737e-05,0.005302757024765015,0.00014675813145004213,0.00014675813145004213,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.1252474784851074,2.1252474784851074
195,6.36734112049453e-05,0.034214556217193604,0.000887200643774122,0.000887200643774122,2.7773867259384133e-05,0.005125026218593121,0.00014201259182300419,0.00014201259182300419,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.1041812896728516,2.1041812896728516
196,6.360399856930599e-05,0.03421502932906151,0.0008871778263710439,0.0008871778263710439,2.4655084416735917e-05,0.0050463592633605,0.00013848654634784907,0.00013848654634784907,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.109930992126465,2.109930992126465
197,6.334187492029741e-05,0.03376192972064018,0.0008757191244512796,0.0008757191244512796,3.2759962778072804e-05,0.00606880895793438,0.00016810021770652384,0.00016810021770652384,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.1078615188598633,2.1078615188598633
198,6.380267586791888e-05,0.03409013897180557,0.0008841548697091639,0.0008841548697091639,3.225888576707803e-05,0.0053855315782129765,0.00015076772251632065,0.00015076772251632065,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.1168413162231445,2.1168413162231445
199,6.359038525260985e-05,0.03434895724058151,0.0008905191789381206,0.0008905191789381206,2.8468384698498994e-05,0.005639128386974335,0.0001552124012960121,0.0001552124012960121,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.1276462078094482,2.1276462078094482
200,6.424004823202267e-05,0.0341334231197834,0.0008854555780999362,0.0008854555780999362,2.900232902902644e-05,0.005556993652135134,0.00015342602273449302,0.00015342602273449302,80.87458745874588,80.87458745874588,83.33333333333334,83.33333333333334,2.1055760383605957,2.1055760383605957
